X[s],"R TIBIALIS ANTERIOR: EMG 1",X[s],"R TIBIALIS ANTERIOR: ACC X 1",X[s],"R TIBIALIS ANTERIOR: ACC Y 1",X[s],"R TIBIALIS ANTERIOR: ACC Z 1",X[s],"R PERONEUS LONGUS: EMG 2",X[s],"R PERONEUS LONGUS: ACC X 2",X[s],"R PERONEUS LONGUS: ACC Y 2",X[s],"R PERONEUS LONGUS: ACC Z 2",X[s],"R GASTROCNEMIUS: EMG 3",X[s],"R GASTROCNEMIUS: ACC X 3",X[s],"R GASTROCNEMIUS: ACC Y 3",X[s],"R GASTROCNEMIUS: ACC Z 3",X[s],"R RECTUS FEMORIS: EMG 4",X[s],"R RECTUS FEMORIS: ACC X 4",X[s],"R RECTUS FEMORIS: ACC Y 4",X[s],"R RECTUS FEMORIS: ACC Z 4",X[s],"R_Tibia: EMG 5 (IM)",X[s],"R_Tibia: ACC X 5 (IM)",X[s],"R_Tibia: ACC Y 5 (IM)",X[s],"R_Tibia: ACC Z 5 (IM)",X[s],"R_Tibia: Gyro X 5 (IM)",X[s],"R_Tibia: Gyro Y 5 (IM)",X[s],"R_Tibia: Gyro Z 5 (IM)",X[s],"R_Tibia: Mag X 5 (IM)",X[s],"R_Tibia: Mag Y 5 (IM)",X[s],"R_Tibia: Mag Z 5 (IM)",X[s],"R_Foot_Switch: EMG 16",X[s],"R_Foot_Switch: ACC X 16",X[s],"R_Foot_Switch: ACC Y 16",X[s],"R_Foot_Switch: ACC Z 16"
4.908288,-1.426719E-05,63.80775,0,63.80775,0,63.80775,0,4.908288,-2.28275E-05,63.80775,0,63.80775,0,63.80775,0,4.908288,1.930266E-05,63.80775,0,63.80775,0,63.80775,0,4.908288,-3.709468E-05,63.80775,0,63.80775,0,63.80775,0,8.5077,-0.004654124,63.80775,0,63.80775,0,63.80775,0,63.80775,0,63.80775,0,63.80775,0,,0,,0,,0,4.908288,-48.46683,63.80775,0,63.80775,0,63.80775,0
4.908808,-1.963836E-05,63.8145,0,63.8145,0,63.8145,0,4.908808,-2.030976E-05,63.8145,0,63.8145,0,63.8145,0,4.908808,1.997406E-05,63.8145,0,63.8145,0,63.8145,0,4.908808,-3.675898E-05,63.8145,0,63.8145,0,63.8145,0,8.5086,-0.004593698,63.8145,0,63.8145,0,63.8145,0,63.8145,0,63.8145,0,63.8145,0,,0,,0,,0,4.908808,-48.46683,63.8145,0,63.8145,0,63.8145,0
4.909327,-8.392462E-07,63.82125,0,63.82125,0,63.82125,0,4.909327,-1.443503E-05,63.82125,0,63.82125,0,63.82125,0,4.909327,2.433814E-05,63.82125,0,63.82125,0,63.82125,0,4.909327,-3.239491E-05,63.82125,0,63.82125,0,63.82125,0,8.509501,-0.004533272,63.82125,0,63.82125,0,63.82125,0,63.82125,0,63.82125,0,63.82125,0,,0,,0,,0,4.909327,-48.46683,63.82125,0,63.82125,0,63.82125,0
4.909846,2.551308E-05,63.828,0,63.828,0,63.828,0,4.909846,-1.544213E-05,63.828,0,63.828,0,63.828,0,4.909846,2.702373E-05,63.828,0,63.828,0,63.828,0,4.909846,-2.853437E-05,63.828,0,63.828,0,63.828,0,8.5104,-0.003362356,63.828,0,63.828,0,63.828,0,63.828,0,63.828,0,63.828,0,,0,,0,,0,4.909846,-48.46683,63.828,0,63.828,0,63.828,0
4.910366,5.203327E-05,63.83475,0,63.83475,0,63.83475,0,4.910366,-2.517739E-05,63.83475,0,63.83475,0,63.83475,0,4.910366,2.786297E-05,63.83475,0,63.83475,0,63.83475,0,4.910366,-2.903792E-05,63.83475,0,63.83475,0,63.83475,0,8.5113,-0.001843656,63.83475,0,63.83475,0,63.83475,0,63.83475,0,63.83475,0,63.83475,0,,0,,0,,0,4.910366,-48.46683,63.83475,0,63.83475,0,63.83475,0
4.910885,6.915389E-05,63.8415,0,63.8415,0,63.8415,0,4.910885,-3.3402E-05,63.8415,0,63.8415,0,63.8415,0,4.910885,2.534523E-05,63.8415,0,63.8415,0,63.8415,0,4.910885,-2.702373E-05,63.8415,0,63.8415,0,63.8415,0,8.5122,-0.0005102617,63.8415,0,63.8415,0,63.8415,0,63.8415,0,63.8415,0,63.8415,0,,0,,0,,0,4.910885,-48.46683,63.8415,0,63.8415,0,63.8415,0
4.911404,5.824368E-05,63.84825,0,63.84825,0,63.84825,0,4.911404,-3.323415E-05,63.84825,0,63.84825,0,63.84825,0,4.911404,2.299535E-05,63.84825,0,63.84825,0,63.84825,0,4.911404,-2.366674E-05,63.84825,0,63.84825,0,63.84825,0,8.513101,0.0008953079,63.84825,0,63.84825,0,63.84825,0,63.84825,0,63.84825,0,63.84825,0,,0,,0,,0,4.911404,-48.46683,63.84825,0,63.84825,0,63.84825,0
4.911923,2.232395E-05,63.855,0,63.855,0,63.855,0,4.911923,-2.635233E-05,63.855,0,63.855,0,63.855,0,4.911923,2.366674E-05,63.855,0,63.855,0,63.855,0,4.911923,-2.047761E-05,63.855,0,63.855,0,63.855,0,8.514,0.001894514,63.855,0,63.855,0,63.855,0,63.855,0,63.855,0,63.855,0,,0,,0,,0,4.911923,-48.46683,63.855,0,63.855,0,63.855,0
4.912442,-8.392462E-06,63.86175,0,63.86175,0,63.86175,0,4.912442,-1.779202E-05,63.86175,0,63.86175,0,63.86175,0,4.912442,2.500954E-05,63.86175,0,63.86175,0,63.86175,0,4.912442,-1.728847E-05,63.86175,0,63.86175,0,63.86175,0,8.5149,0.003092958,63.86175,0,63.86175,0,63.86175,0,63.86175,0,63.86175,0,63.86175,0,,0,,0,,0,4.912442,-48.46683,63.86175,0,63.86175,0,63.86175,0
4.912961,-1.695277E-05,63.8685,0,63.8685,0,63.8685,0,4.912961,-1.460288E-05,63.8685,0,63.8685,0,63.8685,0,4.912961,2.534523E-05,63.8685,0,63.8685,0,63.8685,0,4.912961,-1.326009E-05,63.8685,0,63.8685,0,63.8685,0,8.5158,0.003994644,63.8685,0,63.8685,0,63.8685,0,63.8685,0,63.8685,0,63.8685,0,,0,,0,,0,4.912961,-48.46683,63.8685,0,63.8685,0,63.8685,0
4.913481,-1.812772E-05,63.87525,0,63.87525,0,63.87525,0,4.913481,-1.829557E-05,63.87525,0,63.87525,0,63.87525,0,4.913481,2.702373E-05,63.87525,0,63.87525,0,63.87525,0,4.913481,-1.225299E-05,63.87525,0,63.87525,0,63.87525,0,8.5167,0.004750637,63.87525,0,63.87525,0,63.87525,0,63.87525,0,63.87525,0,63.87525,0,,0,,0,,0,4.913481,-48.46683,63.87525,0,63.87525,0,63.87525,0
4.914,-3.054856E-05,63.882,0,63.882,0,63.882,0,4.914,-2.400244E-05,63.882,0,63.882,0,63.882,0,4.914,2.819867E-05,63.882,0,63.882,0,63.882,0,4.914,-1.426719E-05,63.882,0,63.882,0,63.882,0,8.5176,0.005443519,63.882,0,63.882,0,63.882,0,63.882,0,63.882,0,63.882,0,,0,,0,,0,4.914,-48.46683,63.882,0,63.882,0,63.882,0
4.914519,-5.069047E-05,63.88875,0,63.88875,0,63.88875,0,4.914519,-3.3402E-05,63.88875,0,63.88875,0,63.88875,0,4.914519,2.903792E-05,63.88875,0,63.88875,0,63.88875,0,4.914519,-1.292439E-05,63.88875,0,63.88875,0,63.88875,0,8.5185,0.005499916,63.88875,0,63.88875,0,63.88875,0,63.88875,0,63.88875,0,63.88875,0,,0,,0,,0,4.914519,-48.46683,63.88875,0,63.88875,0,63.88875,0
4.915039,-6.814679E-05,63.8955,0,63.8955,0,63.8955,0,4.915039,-4.129091E-05,63.8955,0,63.8955,0,63.8955,0,4.915039,3.105211E-05,63.8955,0,63.8955,0,63.8955,0,4.915039,-9.567407E-06,63.8955,0,63.8955,0,63.8955,0,8.519401,0.005499916,63.8955,0,63.8955,0,63.8955,0,63.8955,0,63.8955,0,63.8955,0,,0,,0,,0,4.915039,-48.46683,63.8955,0,63.8955,0,63.8955,0
4.915558,-0.000100206,63.90225,0,63.90225,0,63.90225,0,4.915558,-4.481575E-05,63.90225,0,63.90225,0,63.90225,0,4.915558,3.138781E-05,63.90225,0,63.90225,0,63.90225,0,4.915558,-8.392462E-06,63.90225,0,63.90225,0,63.90225,0,8.5203,0.005499916,63.90225,0,63.90225,0,63.90225,0,63.90225,0,63.90225,0,63.90225,0,,0,,0,,0,4.915558,-48.46683,63.90225,0,63.90225,0,63.90225,0
4.916077,-0.0001554284,63.909,0,63.909,0,63.909,0,4.916077,-4.649424E-05,63.909,0,63.909,0,63.909,0,4.916077,2.668803E-05,63.909,0,63.909,0,63.909,0,4.916077,-8.560311E-06,63.909,0,63.909,0,63.909,0,8.5212,0.005499916,63.909,0,63.909,0,63.909,0,63.909,0,63.909,0,63.909,0,,0,,0,,0,4.916077,-48.46683,63.909,0,63.909,0,63.909,0
4.916596,-0.0002190433,63.91575,0,63.91575,0,63.91575,0,4.916596,-4.682994E-05,63.91575,0,63.91575,0,63.91575,0,4.916596,2.400244E-05,63.91575,0,63.91575,0,63.91575,0,4.916596,-6.881819E-06,63.91575,0,63.91575,0,63.91575,0,8.5221,0.005499916,63.91575,0,63.91575,0,63.91575,0,63.91575,0,63.91575,0,63.91575,0,,0,,0,,0,4.916596,-48.46683,63.91575,0,63.91575,0,63.91575,0
4.917115,-0.0002552987,63.9225,0,63.9225,0,63.9225,0,4.917115,-4.213016E-05,63.9225,0,63.9225,0,63.9225,0,4.917115,2.769513E-05,63.9225,0,63.9225,0,63.9225,0,4.917115,-3.189135E-06,63.9225,0,63.9225,0,63.9225,0,8.523,0.005499916,63.9225,0,63.9225,0,63.9225,0,63.9225,0,63.9225,0,63.9225,0,,0,,0,,0,4.917115,-48.46683,63.9225,0,63.9225,0,63.9225,0
4.917634,-0.0002255894,63.92925,0,63.92925,0,63.92925,0,4.917634,-3.390555E-05,63.92925,0,63.92925,0,63.92925,0,4.917634,3.138781E-05,63.92925,0,63.92925,0,63.92925,0,4.917634,-2.853437E-06,63.92925,0,63.92925,0,63.92925,0,8.5239,0.005499916,63.92925,0,63.92925,0,63.92925,0,63.92925,0,63.92925,0,63.92925,0,,0,,0,,0,4.917634,-48.46683,63.92925,0,63.92925,0,63.92925,0
4.918154,-0.0001378042,63.936,0,63.936,0,63.936,0,4.918154,-2.165255E-05,63.936,0,63.936,0,63.936,0,4.918154,3.30663E-05,63.936,0,63.936,0,63.936,0,4.918154,-2.853437E-06,63.936,0,63.936,0,63.936,0,8.5248,0.005499916,63.936,0,63.936,0,63.936,0,63.936,0,63.936,0,63.936,0,,0,,0,,0,4.918154,-48.46683,63.936,0,63.936,0,63.936,0
4.918673,-3.524834E-06,63.94275,0,63.94275,0,63.94275,0,4.918673,-7.888914E-06,63.94275,0,63.94275,0,63.94275,0,4.918673,3.591974E-05,63.94275,0,63.94275,0,63.94275,0,4.918673,-8.392462E-07,63.94275,0,63.94275,0,63.94275,0,8.525701,0.005499916,63.94275,0,63.94275,0,63.94275,0,63.94275,0,63.94275,0,63.94275,0,,0,,0,,0,4.918673,-48.46683,63.94275,0,63.94275,0,63.94275,0
4.919192,0.0001623102,63.9495,0,63.9495,0,63.9495,0,4.919192,-4.028382E-06,63.9495,0,63.9495,0,63.9495,0,4.919192,3.558404E-05,63.9495,0,63.9495,0,63.9495,0,4.919192,-1.678492E-07,63.9495,0,63.9495,0,63.9495,0,8.5266,0.005499916,63.9495,0,63.9495,0,63.9495,0,63.9495,0,63.9495,0,63.9495,0,,0,,0,,0,4.919192,-48.46683,63.9495,0,63.9495,0,63.9495,0
4.919712,0.0002871901,63.95625,0,63.95625,0,63.95625,0,4.919712,-1.292439E-05,63.95625,0,63.95625,0,63.95625,0,4.919712,3.474479E-05,63.95625,0,63.95625,0,63.95625,0,4.919712,8.392462E-07,63.95625,0,63.95625,0,63.95625,0,8.5275,0.005430091,63.95625,0,63.95625,0,63.95625,0,63.95625,0,63.95625,0,63.95625,0,,0,,0,,0,4.919712,-48.46683,63.95625,0,63.95625,0,63.95625,0
4.920231,0.0003066606,63.963,0,63.963,0,63.963,0,4.920231,-1.896696E-05,63.963,0,63.963,0,63.963,0,4.920231,3.440909E-05,63.963,0,63.963,0,63.963,0,4.920231,2.014191E-06,63.963,0,63.963,0,63.963,0,8.5284,0.005354894,63.963,0,63.963,0,63.963,0,63.963,0,63.963,0,63.963,0,,0,,0,,0,4.920231,-48.46683,63.963,0,63.963,0,63.963,0
4.92075,0.0002250858,63.96975,0,63.96975,0,63.96975,0,4.92075,-1.896696E-05,63.96975,0,63.96975,0,63.96975,0,4.92075,3.390555E-05,63.96975,0,63.96975,0,63.96975,0,4.92075,1.678492E-07,63.96975,0,63.96975,0,63.96975,0,8.5293,0.005283726,63.96975,0,63.96975,0,63.96975,0,63.96975,0,63.96975,0,63.96975,0,,0,,0,,0,4.92075,-48.46683,63.96975,0,63.96975,0,63.96975,0
4.921269,8.845655E-05,63.9765,0,63.9765,0,63.9765,0,4.921269,-2.232395E-05,63.9765,0,63.9765,0,63.9765,0,4.921269,3.474479E-05,63.9765,0,63.9765,0,63.9765,0,4.921269,-2.18204E-06,63.9765,0,63.9765,0,63.9765,0,8.5302,0.005212558,63.9765,0,63.9765,0,63.9765,0,63.9765,0,63.9765,0,63.9765,0,,0,,0,,0,4.921269,-48.46683,63.9765,0,63.9765,0,63.9765,0
4.921789,-5.052262E-05,63.98325,0,63.98325,0,63.98325,0,4.921789,-2.28275E-05,63.98325,0,63.98325,0,63.98325,0,4.921789,3.726253E-05,63.98325,0,63.98325,0,63.98325,0,4.921789,-1.678492E-07,63.98325,0,63.98325,0,63.98325,0,8.5311,0.005142733,63.98325,0,63.98325,0,63.98325,0,63.98325,0,63.98325,0,63.98325,0,,0,,0,,0,4.921789,-48.46683,63.98325,0,63.98325,0,63.98325,0
4.922308,-0.0001275654,63.99,0,63.99,0,63.99,0,4.922308,-1.05745E-05,63.99,0,63.99,0,63.99,0,4.922308,3.944457E-05,63.99,0,63.99,0,63.99,0,4.922308,5.035478E-07,63.99,0,63.99,0,63.99,0,8.532001,0.005072908,63.99,0,63.99,0,63.99,0,63.99,0,63.99,0,63.99,0,,0,,0,,0,4.922308,-48.46683,63.99,0,63.99,0,63.99,0
4.922827,-0.0001262226,63.99675,0,63.99675,0,63.99675,0,4.922827,1.510643E-06,63.99675,0,63.99675,0,63.99675,0,4.922827,3.793393E-05,63.99675,0,63.99675,0,63.99675,0,4.922827,5.035478E-07,63.99675,0,63.99675,0,63.99675,0,8.5329,0.005005768,63.99675,0,63.99675,0,63.99675,0,63.99675,0,63.99675,0,63.99675,0,,0,,0,,0,4.922827,-48.46683,63.99675,0,63.99675,0,63.99675,0
4.923346,-6.848249E-05,64.0035,0,64.0035,0,64.0035,0,4.923346,5.035477E-06,64.0035,0,64.0035,0,64.0035,0,4.923346,3.608759E-05,64.0035,0,64.0035,0,64.0035,0,4.923346,2.014191E-06,64.0035,0,64.0035,0,64.0035,0,8.5338,0.004941314,64.0035,0,64.0035,0,64.0035,0,64.0035,0,64.0035,0,64.0035,0,,0,,0,,0,4.923346,-48.46683,64.0035,0,64.0035,0,64.0035,0
4.923865,1.728847E-05,64.01025,0,64.01025,0,64.01025,0,4.923865,6.210422E-06,64.01025,0,64.01025,0,64.01025,0,4.923865,3.843748E-05,64.01025,0,64.01025,0,64.01025,0,4.923865,4.028382E-06,64.01025,0,64.01025,0,64.01025,0,8.5347,0.004876859,64.01025,0,64.01025,0,64.01025,0,64.01025,0,64.01025,0,64.01025,0,,0,,0,,0,4.923865,-48.46683,64.01025,0,64.01025,0,64.01025,0
4.924385,0.0001373007,64.017,0,64.017,0,64.017,0,4.924385,4.867628E-06,64.017,0,64.017,0,64.017,0,4.924385,4.145876E-05,64.017,0,64.017,0,64.017,0,4.924385,2.853437E-06,64.017,0,64.017,0,64.017,0,8.535601,0.004812405,64.017,0,64.017,0,64.017,0,64.017,0,64.017,0,64.017,0,,0,,0,,0,4.924385,-48.46683,64.017,0,64.017,0,64.017,0
4.924904,0.0002522774,64.02375,0,64.02375,0,64.02375,0,4.924904,-3.356985E-06,64.02375,0,64.02375,0,64.02375,0,4.924904,4.179446E-05,64.02375,0,64.02375,0,64.02375,0,4.924904,-1.846342E-06,64.02375,0,64.02375,0,64.02375,0,8.5365,0.004551903,64.02375,0,64.02375,0,64.02375,0,64.02375,0,64.02375,0,64.02375,0,,0,,0,,0,4.924904,-48.46683,64.02375,0,64.02375,0,64.02375,0
4.925423,0.0002757763,64.0305,0,64.0305,0,64.0305,0,4.925423,-1.376364E-05,64.0305,0,64.0305,0,64.0305,0,4.925423,3.642328E-05,64.0305,0,64.0305,0,64.0305,0,4.925423,-2.685588E-06,64.0305,0,64.0305,0,64.0305,0,8.5374,0.003657603,64.0305,0,64.0305,0,64.0305,0,64.0305,0,64.0305,0,64.0305,0,,0,,0,,0,4.925423,-48.46683,64.0305,0,64.0305,0,64.0305,0
4.925942,0.0002034333,64.03725,0,64.03725,0,64.03725,0,4.925942,-1.963836E-05,64.03725,0,64.03725,0,64.03725,0,4.925942,3.105211E-05,64.03725,0,64.03725,0,64.03725,0,4.925942,6.713969E-07,64.03725,0,64.03725,0,64.03725,0,8.538301,0.003107057,64.03725,0,64.03725,0,64.03725,0,64.03725,0,64.03725,0,64.03725,0,,0,,0,,0,4.925942,-48.46683,64.03725,0,64.03725,0,64.03725,0
4.926462,0.0001106127,64.044,0,64.044,0,64.044,0,4.926462,-2.18204E-05,64.044,0,64.044,0,64.044,0,4.926462,2.954147E-05,64.044,0,64.044,0,64.044,0,4.926462,3.189135E-06,64.044,0,64.044,0,64.044,0,8.5392,0.002700191,64.044,0,64.044,0,64.044,0,64.044,0,64.044,0,64.044,0,,0,,0,,0,4.926462,-48.46683,64.044,0,64.044,0,64.044,0
4.926981,5.404746E-05,64.05075,0,64.05075,0,64.05075,0,4.926981,-2.517739E-05,64.05075,0,64.05075,0,64.05075,0,4.926981,2.970932E-05,64.05075,0,64.05075,0,64.05075,0,4.926981,3.189135E-06,64.05075,0,64.05075,0,64.05075,0,8.5401,0.00213756,64.05075,0,64.05075,0,64.05075,0,64.05075,0,64.05075,0,64.05075,0,,0,,0,,0,4.926981,-48.46683,64.05075,0,64.05075,0,64.05075,0
4.9275,3.743038E-05,64.0575,0,64.0575,0,64.0575,0,4.9275,-2.618448E-05,64.0575,0,64.0575,0,64.0575,0,4.9275,3.189136E-05,64.0575,0,64.0575,0,64.0575,0,4.9275,2.685588E-06,64.0575,0,64.0575,0,64.0575,0,8.541,0.0012916,64.0575,0,64.0575,0,64.0575,0,64.0575,0,64.0575,0,64.0575,0,,0,,0,,0,4.9275,-48.46683,64.0575,0,64.0575,0,64.0575,0
4.92802,4.448005E-05,64.06425,0,64.06425,0,64.06425,0,4.92802,-2.467384E-05,64.06425,0,64.06425,0,64.06425,0,4.92802,3.40734E-05,64.06425,0,64.06425,0,64.06425,0,4.92802,2.517739E-06,64.06425,0,64.06425,0,64.06425,0,8.541901,0.001039155,64.06425,0,64.06425,0,64.06425,0,64.06425,0,64.06425,0,64.06425,0,,0,,0,,0,4.92802,-48.46683,64.06425,0,64.06425,0,64.06425,0
4.928538,5.975433E-05,64.071,0,64.071,0,64.071,0,4.928538,-2.467384E-05,64.071,0,64.071,0,64.071,0,4.928538,3.541619E-05,64.071,0,64.071,0,64.071,0,4.928538,2.517739E-06,64.071,0,64.071,0,64.071,0,8.5428,0.0004681315,64.071,0,64.071,0,64.071,0,64.071,0,64.071,0,64.071,0,,0,,0,,0,4.928538,-48.46683,64.071,0,64.071,0,64.071,0
4.929058,6.025788E-05,64.07775,0,64.07775,0,64.07775,0,4.929058,-2.534523E-05,64.07775,0,64.07775,0,64.07775,0,4.929058,3.256276E-05,64.07775,0,64.07775,0,64.07775,0,4.929058,3.524834E-06,64.07775,0,64.07775,0,64.07775,0,8.5437,8.274968E-05,64.07775,0,64.07775,0,64.07775,0,64.07775,0,64.07775,0,64.07775,0,,0,,0,,0,4.929058,-48.46683,64.07775,0,64.07775,0,64.07775,0
4.929577,2.752728E-05,64.0845,0,64.0845,0,64.0845,0,4.929577,-2.937362E-05,64.0845,0,64.0845,0,64.0845,0,4.929577,2.803082E-05,64.0845,0,64.0845,0,64.0845,0,4.929577,4.36408E-06,64.0845,0,64.0845,0,64.0845,0,8.5446,-0.0002682231,64.0845,0,64.0845,0,64.0845,0,64.0845,0,64.0845,0,64.0845,0,,0,,0,,0,4.929577,-48.46683,64.0845,0,64.0845,0,64.0845,0
4.930096,-2.047761E-05,64.09125,0,64.09125,0,64.09125,0,4.930096,-3.575189E-05,64.09125,0,64.09125,0,64.09125,0,4.930096,2.752728E-05,64.09125,0,64.09125,0,64.09125,0,4.930096,6.881819E-06,64.09125,0,64.09125,0,64.09125,0,8.5455,-0.0005299001,64.09125,0,64.09125,0,64.09125,0,64.09125,0,64.09125,0,64.09125,0,,0,,0,,0,4.930096,-48.46683,64.09125,0,64.09125,0,64.09125,0
4.930615,-4.951553E-05,64.098,0,64.098,0,64.098,0,4.930615,-4.045167E-05,64.098,0,64.098,0,64.098,0,4.930615,2.584878E-05,64.098,0,64.098,0,64.098,0,4.930615,1.09102E-05,64.098,0,64.098,0,64.098,0,8.5464,-0.0007848631,64.098,0,64.098,0,64.098,0,64.098,0,64.098,0,64.098,0,,0,,0,,0,4.930615,-48.46683,64.098,0,64.098,0,64.098,0
4.931135,-6.227207E-05,64.10475,0,64.10475,0,64.10475,0,4.931135,-3.978027E-05,64.10475,0,64.10475,0,64.10475,0,4.931135,2.299535E-05,64.10475,0,64.10475,0,64.10475,0,4.931135,1.15816E-05,64.10475,0,64.10475,0,64.10475,0,8.5473,-0.001319295,64.10475,0,64.10475,0,64.10475,0,64.10475,0,64.10475,0,64.10475,0,,0,,0,,0,4.931135,-48.46683,64.10475,0,64.10475,0,64.10475,0
4.931654,-7.368581E-05,64.1115,0,64.1115,0,64.1115,0,4.931654,-3.642328E-05,64.1115,0,64.1115,0,64.1115,0,4.931654,2.450599E-05,64.1115,0,64.1115,0,64.1115,0,4.931654,1.09102E-05,64.1115,0,64.1115,0,64.1115,0,8.548201,-0.001160006,64.1115,0,64.1115,0,64.1115,0,64.1115,0,64.1115,0,64.1115,0,,0,,0,,0,4.931654,-48.46683,64.1115,0,64.1115,0,64.1115,0
4.932173,-7.452506E-05,64.11825,0,64.11825,0,64.11825,0,4.932173,-3.37377E-05,64.11825,0,64.11825,0,64.11825,0,4.932173,2.836652E-05,64.11825,0,64.11825,0,64.11825,0,4.932173,1.19173E-05,64.11825,0,64.11825,0,64.11825,0,8.5491,-0.001507286,64.11825,0,64.11825,0,64.11825,0,64.11825,0,64.11825,0,64.11825,0,,0,,0,,0,4.932173,-48.46683,64.11825,0,64.11825,0,64.11825,0
4.932693,-7.032883E-05,64.125,0,64.125,0,64.125,0,4.932693,-3.3402E-05,64.125,0,64.125,0,64.125,0,4.932693,2.887007E-05,64.125,0,64.125,0,64.125,0,4.932693,1.007095E-05,64.125,0,64.125,0,64.125,0,8.55,-0.001857587,64.125,0,64.125,0,64.125,0,64.125,0,64.125,0,64.125,0,,0,,0,,0,4.932693,-48.46683,64.125,0,64.125,0,64.125,0
4.933212,-7.721066E-05,64.13175,0,64.13175,0,64.13175,0,4.933212,-3.390555E-05,64.13175,0,64.13175,0,64.13175,0,4.933212,2.769513E-05,64.13175,0,64.13175,0,64.13175,0,4.933212,8.89601E-06,64.13175,0,64.13175,0,64.13175,0,8.5509,-0.002179354,64.13175,0,64.13175,0,64.13175,0,64.13175,0,64.13175,0,64.13175,0,,0,,0,,0,4.933212,-48.46683,64.13175,0,64.13175,0,64.13175,0
4.933731,-9.282064E-05,64.1385,0,64.1385,0,64.1385,0,4.933731,-3.37377E-05,64.1385,0,64.1385,0,64.1385,0,4.933731,2.635233E-05,64.1385,0,64.1385,0,64.1385,0,4.933731,1.05745E-05,64.1385,0,64.1385,0,64.1385,0,8.5518,-0.002263951,64.1385,0,64.1385,0,64.1385,0,64.1385,0,64.1385,0,64.1385,0,,0,,0,,0,4.933731,-48.46683,64.1385,0,64.1385,0,64.1385,0
4.93425,-0.0001109483,64.14525,0,64.14525,0,64.14525,0,4.93425,-2.568093E-05,64.14525,0,64.14525,0,64.14525,0,4.93425,2.568093E-05,64.14525,0,64.14525,0,64.14525,0,4.93425,9.567407E-06,64.14525,0,64.14525,0,64.14525,0,8.5527,-0.002536538,64.14525,0,64.14525,0,64.14525,0,64.14525,0,64.14525,0,64.14525,0,,0,,0,,0,4.93425,-48.46683,64.14525,0,64.14525,0,64.14525,0
4.934769,-9.651331E-05,64.152,0,64.152,0,64.152,0,4.934769,-1.628138E-05,64.152,0,64.152,0,64.152,0,4.934769,2.735943E-05,64.152,0,64.152,0,64.152,0,4.934769,5.539025E-06,64.152,0,64.152,0,64.152,0,8.5536,-0.002850752,64.152,0,64.152,0,64.152,0,64.152,0,64.152,0,64.152,0,,0,,0,,0,4.934769,-48.46683,64.152,0,64.152,0,64.152,0
4.935288,-2.165255E-05,64.15875,0,64.15875,0,64.15875,0,4.935288,-1.376364E-05,64.15875,0,64.15875,0,64.15875,0,4.935288,2.937362E-05,64.15875,0,64.15875,0,64.15875,0,4.935288,2.853437E-06,64.15875,0,64.15875,0,64.15875,0,8.554501,-0.003060899,64.15875,0,64.15875,0,64.15875,0,64.15875,0,64.15875,0,64.15875,0,,0,,0,,0,4.935288,-48.46683,64.15875,0,64.15875,0,64.15875,0
4.935808,2.383459E-05,64.1655,0,64.1655,0,64.1655,0,4.935808,-1.913481E-05,64.1655,0,64.1655,0,64.1655,0,4.935808,3.121996E-05,64.1655,0,64.1655,0,64.1655,0,4.935808,3.356985E-06,64.1655,0,64.1655,0,64.1655,0,8.5554,-0.002938033,64.1655,0,64.1655,0,64.1655,0,64.1655,0,64.1655,0,64.1655,0,,0,,0,,0,4.935808,-48.46683,64.1655,0,64.1655,0,64.1655,0
4.936327,-2.584878E-05,64.17225,0,64.17225,0,64.17225,0,4.936327,-2.668803E-05,64.17225,0,64.17225,0,64.17225,0,4.936327,3.138781E-05,64.17225,0,64.17225,0,64.17225,0,4.936327,3.189135E-06,64.17225,0,64.17225,0,64.17225,0,8.5563,-0.003053513,64.17225,0,64.17225,0,64.17225,0,64.17225,0,64.17225,0,64.17225,0,,0,,0,,0,4.936327,-48.46683,64.17225,0,64.17225,0,64.17225,0
4.936846,-7.67071E-05,64.179,0,64.179,0,64.179,0,4.936846,-3.038071E-05,64.179,0,64.179,0,64.179,0,4.936846,3.088426E-05,64.179,0,64.179,0,64.179,0,4.936846,4.867628E-06,64.179,0,64.179,0,64.179,0,8.5572,-0.003265675,64.179,0,64.179,0,64.179,0,64.179,0,64.179,0,64.179,0,,0,,0,,0,4.936846,-48.46683,64.179,0,64.179,0,64.179,0
4.937366,-5.673304E-05,64.18575,0,64.18575,0,64.18575,0,4.937366,-3.205921E-05,64.18575,0,64.18575,0,64.18575,0,4.937366,2.719158E-05,64.18575,0,64.18575,0,64.18575,0,4.937366,1.05745E-05,64.18575,0,64.18575,0,64.18575,0,8.5581,-0.003342886,64.18575,0,64.18575,0,64.18575,0,64.18575,0,64.18575,0,64.18575,0,,0,,0,,0,4.937366,-48.46683,64.18575,0,64.18575,0,64.18575,0
4.937885,-2.584878E-05,64.1925,0,64.1925,0,64.1925,0,4.937885,-3.37377E-05,64.1925,0,64.1925,0,64.1925,0,4.937885,2.030976E-05,64.1925,0,64.1925,0,64.1925,0,4.937885,1.628138E-05,64.1925,0,64.1925,0,64.1925,0,8.559,-0.003265675,64.1925,0,64.1925,0,64.1925,0,64.1925,0,64.1925,0,64.1925,0,,0,,0,,0,4.937885,-48.46683,64.1925,0,64.1925,0,64.1925,0
