X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.1521,-1.174945E-05,2.2815,117,0.1521,0.0001393149,2.2815,-2
0.153,-1.678492E-05,2.295,118,0.153,0.0001010452,2.295,0
0.1539,-3.793393E-05,2.3085,116,0.1539,1.510643E-05,2.3085,0
0.1548,-2.383459E-05,2.322,118,0.1548,4.263371E-05,2.322,0
0.1557,-1.141375E-05,2.3355,118,0.1557,7.351797E-05,2.3355,-1
0.1566,-4.36408E-06,2.349,117,0.1566,4.934768E-05,2.349,-2
0.1575,3.994812E-05,2.3625,117,0.1575,8.92958E-05,2.3625,0
0.1584,0.0001017166,2.376,118,0.1584,5.203327E-05,2.376,0
0.1593,0.0001587854,2.3895,117,0.1593,-3.289845E-05,2.3895,0
0.1602,2.21561E-05,2.403,119,0.1602,-5.136187E-05,2.403,0
0.1611,-1.544213E-05,2.4165,119,0.1611,-2.047761E-05,2.4165,0
0.162,-7.150377E-05,2.43,117,0.162,-2.987716E-05,2.43,2
0.1629,-0.0001144732,2.4435,119,0.1629,-6.143282E-05,2.4435,-3
0.1638,-0.0001188373,2.457,118,0.1638,-7.687495E-05,2.457,0
0.1647,-0.0001292439,2.4705,117,0.1647,-8.996719E-05,2.4705,-1
0.1656,-9.835965E-05,2.484,118,0.1656,-8.358892E-05,2.484,-1
0.1665,6.076142E-05,2.4975,118,0.1665,-0.0001185016,2.4975,0
0.1674,6.64683E-05,2.511,119,0.1674,-0.0002010834,2.511,-1
0.1683,-2.18204E-05,2.5245,118,0.1683,-0.0001493858,2.5245,0
0.1692,-8.191043E-05,2.538,118,0.1692,-7.418937E-05,2.538,0
0.1701,-5.874724E-05,2.5515,118,0.1701,-2.450599E-05,2.5515,0
0.171,-4.33051E-05,2.565,117,0.171,8.023193E-05,2.565,-2
0.1719,7.721065E-06,2.5785,117,0.1719,0.0001413291,2.5785,0
0.1728,7.016098E-05,2.592,118,0.1728,0.000112459,2.592,0
0.1737,5.203327E-05,2.6055,117,0.1737,8.291753E-05,2.6055,1
0.1746,-1.443504E-05,2.619,117,0.1746,-3.793393E-05,2.619,1
0.1755,-5.740444E-05,2.6325,117,0.1755,-4.196231E-05,2.6325,-3
0.1764,-9.030289E-05,2.646,117,0.1764,-2.1149E-05,2.646,0
0.1773,-4.33051E-05,2.6595,117,0.1773,-3.826963E-05,2.6595,1
0.1782,-2.24918E-05,2.673,118,0.1782,-3.759823E-05,2.673,0
0.1791,8.358892E-05,2.6865,117,0.1791,-3.424125E-05,2.6865,0
0.18,0.0001138018,2.7,116,0.18,-0.000109102,2.7,-3
0.1809,8.325322E-05,2.7135,117,0.1809,-0.0001440146,2.7135,-1
0.1818,0.0001211871,2.727,117,0.1818,-7.217517E-05,2.727,1
0.1827,0.0001245441,2.7405,117,0.1827,1.678492E-06,2.7405,0
0.1836,0.000115816,2.754,116,0.1836,5.136187E-05,2.754,-1
0.1845,6.042573E-06,2.7675,117,0.1845,9.600977E-05,2.7675,-1
0.1854,-7.620356E-05,2.781,117,0.1854,9.835965E-05,2.781,-1
0.1863,-6.210422E-05,2.7945,117,0.1863,5.203327E-05,2.7945,0
0.1872,-6.210422E-05,2.808,119,0.1872,3.189136E-05,2.808,0
